,0
12915,31454
12916,369759
12917,160762
12918,8079
12919,357974
12920,241488
12921,275087
12922,252197
12923,212969
12924,13837
12925,124034
12926,349793
12927,227527
12928,6744
12929,43110
12930,132803
12931,13584
12932,311209
12933,340225
12934,249550
12935,169743
12936,339790
12937,20595
12938,368109
12939,265712
12940,155754
12941,267945
12942,31516
12943,336374
12944,99310
12945,231847
12946,3806
12947,315624
12948,8435
12949,97595
12950,7980
12951,365073
12952,155414
12953,33071
12954,4290
12955,65590
12956,12181
12957,338067
12958,282494
12959,84922
12960,275100
12961,328237
12962,164190
12963,4427
12964,267359
12965,2047
12966,191916
12967,129951
12968,728
12969,210412
12970,255955
12971,224815
12972,125416
12973,143745
12974,133842
12975,292962
12976,220630
12977,197067
12978,64431
12979,223330
12980,358995
12981,90272
12982,279776
12983,313536
12984,272502
12985,180674
12986,260904
12987,321863
12988,8818
12989,42370
12990,16085
12991,322354
12992,282910
12993,172414
12994,11188
12995,164808
12996,244039
12997,32327
12998,100798
12999,130304
13000,17430
13001,324512
13002,176560
13003,3109
13004,59061
13005,143360
13006,185383
13007,42195
13008,345
13009,204895
13010,322148
13011,15193
13012,308475
13013,165812
13014,267036
13015,323068
13016,277066
13017,271820
13018,19651
13019,288251
13020,18704
13021,7992
13022,349369
13023,369689
13024,3157
13025,2043
13026,181889
13027,31846
13028,182406
13029,18422
13030,8834
13031,276019
13032,242328
13033,365103
13034,231960
13035,5668
13036,43169
13037,8754
13038,241611
13039,208670
13040,17208
13041,4256
13042,8334
13043,248224
13044,413
13045,123635
13046,357963
13047,126076
13048,343981
13049,14355
13050,22227
13051,287110
13052,39699
13053,121715
13054,429
13055,325830
13056,6735
13057,3317
13058,181574
13059,28096
13060,247526
13061,99308
13062,31711
13063,298261
13064,31800
13065,29380
13066,10470
13067,22126
13068,2751
13069,42901
13070,359754
13071,155020
13072,151892
13073,191032
13074,7607
13075,322865
13076,253074
13077,3210
13078,238972
13079,378200
13080,19766
13081,26486
13082,4124
13083,8724
13084,327549
13085,9854
13086,210411
13087,210410
13088,5364
13089,192320
13090,36478
13091,131047
13092,209090
13093,11499
13094,165041
13095,284640
13096,5276
13097,218489
13098,120580
13099,230916
13100,20043
13101,319600
13102,150797
13103,351851
13104,356952
13105,66517
13106,368307
13107,249362
13108,1687
13109,168250
13110,6699
13111,261265
13112,19257
13113,311990
13114,231032
13115,320069
13116,189166
13117,287895
13118,229406
13119,27944
13120,337889
13121,76487
13122,209113
13123,22186
13124,235653
13125,252712
13126,181866
13127,3825
13128,225135
13129,2812
13130,312968
13131,16457
13132,293274
13133,194301
13134,13341
13135,278218
13136,28879
13137,345408
13138,37260
13139,277408
13140,571
13141,130043
13142,106174
13143,24845
13144,129314
13145,561
13146,361923
13147,3064
13148,262291
13149,235427
13150,313100
13151,228882
13152,285902
13153,5464
13154,205506
13155,122809
13156,127028
13157,200593
13158,284617
13159,1314
13160,8461
13161,263168
13162,302911
13163,148356
13164,3700
13165,34207
13166,120886
13167,92046
13168,1721
13169,4874
13170,185813
13171,1627
13172,299803
13173,190828
13174,298345
13175,8803
13176,264948
13177,9259
13178,350081
13179,369765
13180,22477
13181,342070
13182,4265
13183,127589
13184,167349
13185,16323
13186,15212
13187,45020
13188,138945
13189,38038
13190,182214
13191,129668
13192,244702
13193,203195
13194,266769
13195,14881
13196,19909
13197,118561
13198,10756
13199,10307
13200,63906
13201,27626
13202,265118
13203,248154
13204,9041
13205,7861
13206,7834
13207,161543
13208,22511
13209,2743
13210,334715
13211,287682
13212,176850
13213,357671
13214,289306
13215,130004
13216,5271
13217,469
13218,22721
13219,200729
13220,260307
13221,172088
13222,96157
13223,218045
13224,153745
13225,269077
13226,34376
13227,369898
13228,311731
13229,175845
13230,64142
13231,316767
13232,219985
13233,107012
13234,8415
13235,20117
13236,209383
13237,238025
13238,5418
13239,226736
13240,366753
13241,340498
13242,68187
13243,212663
13244,358051
13245,260277
13246,49096
13247,8042
13248,19591
13249,267071
13250,22233
13251,8304
13252,22733
13253,20031
13254,361860
13255,365752
13256,314413
13257,306906
13258,18265
13259,2201
13260,67038
13261,344290
13262,239435
13263,346143
13264,20053
13265,6417
13266,222401
13267,84470
13268,9860
13269,203299
13270,256640
13271,334012
13272,176826
13273,5575
13274,231457
13275,151369
13276,307803
13277,186501
13278,182955
13279,235361
13280,346463
13281,125400
13282,4199
13283,197911
13284,283850
13285,25866
13286,16829
13287,183400
13288,39007
13289,39515
13290,321215
13291,2402
13292,199690
13293,38
13294,313723
13295,253763
13296,287711
13297,174696
13298,12715
13299,359232
13300,134559
13301,93639
13302,1547
13303,125605
13304,23550
13305,153987
13306,313178
13307,97521
13308,375931
13309,226354
13310,178285
13311,21572
13312,2781
13313,206666
13314,324342
13315,331902
13316,262566
13317,179560
13318,305053
13319,9376
13320,133862
13321,162777
13322,338747
13323,1474
13324,16450
13325,82863
13326,237212
13327,300725
13328,302753
13329,2410
13330,209542
13331,241828
13332,121076
13333,344127
13334,219926
13335,39536
13336,190577
13337,85826
13338,319766
13339,254125
13340,199530
13341,6400
13342,202245
13343,2146
13344,283713
13345,258440
13346,192605
13347,336831
13348,345031
13349,341005
13350,283208
13351,49038
13352,207602
13353,358263
13354,228601
13355,208337
13356,26621
13357,177641
13358,8110
13359,217424
13360,138484
13361,5777
13362,130723
13363,156836
13364,296667
13365,330635
13366,23654
13367,157395
13368,306687
13369,9146
13370,117549
13371,258206
13372,254399
13373,272223
13374,21798
13375,7558
13376,284326
13377,158316
13378,220885
13379,320502
13380,180595
13381,145381
13382,328536
13383,195253
13384,237079
13385,24475
13386,246723
13387,262122
13388,8705
13389,361469
13390,29447
13391,353290
13392,22756
13393,212883
13394,6765
13395,320061
13396,352293
13397,24999
13398,59031
13399,138670
13400,42591
13401,184664
13402,3615
13403,153368
13404,178572
13405,2721
13406,210402
13407,283755
13408,294219
13409,84671
13410,258164
13411,287345
13412,39080
13413,262447
13414,12065
13415,5136
13416,200549
13417,142277
13418,88925
13419,37777
13420,224060
13421,9489
13422,177921
13423,12718
13424,88147
13425,42207
13426,3024
13427,194992
13428,193577
13429,250333
13430,257841
13431,612
13432,181005
13433,708
13434,292130
13435,4764
13436,27884
13437,40819
13438,278359
13439,42361
13440,306072
13441,249650
13442,223947
13443,11648
13444,23912
13445,11452
13446,358815
13447,630
13448,3658
13449,4317
13450,144
13451,5618
13452,239082
13453,377185
13454,11477
13455,368229
13456,164284
13457,238510
13458,307703
13459,286210
13460,194874
13461,360956
13462,347305
13463,178939
13464,356039
13465,287552
13466,276669
13467,29262
13468,2016
13469,75809
13470,308870
13471,209774
13472,309208
13473,209644
13474,285529
13475,199222
13476,96728
13477,129308
13478,69232
13479,1263
13480,20130
13481,25014
13482,4877
13483,251434
13484,358626
13485,304509
13486,250525
13487,246094
13488,5494
13489,28565
13490,19329
13491,206938
13492,31074
13493,25233
13494,2710
13495,209653
13496,281099
13497,339686
13498,155245
13499,179606
13500,60342
13501,4967
13502,333256
13503,359927
13504,223573
13505,282332
13506,171579
13507,204578
13508,8093
13509,379037
13510,289438
13511,10996
13512,267414
13513,35556
13514,317298
13515,108155
13516,3405
13517,234274
13518,291415
13519,321850
13520,282278
13521,183716
13522,25569
13523,4107
13524,332181
13525,14765
13526,11135
13527,326088
13528,327062
13529,179386
13530,221982
13531,313636
13532,10267
13533,4208
13534,20834
13535,241492
13536,137811
13537,222885
13538,210406
13539,82976
13540,5275
13541,230081
13542,4217
13543,285250
13544,33605
13545,260282
13546,166931
13547,66641
13548,1071
13549,344039
13550,201026
13551,24704
13552,17433
13553,111275
13554,322202
13555,144587
13556,265634
13557,9197
13558,325237
13559,7967
13560,217538
13561,10361
13562,306074
13563,378475
13564,185987
13565,5728
13566,284845
13567,213790
13568,318083
13569,298143
13570,8326
13571,160601
13572,2483
13573,331028
13574,25937
13575,225645
13576,116737
13577,192634
13578,242191
13579,21506
13580,1047
13581,25973
13582,5701
13583,163186
13584,8033
13585,1916
13586,270512
13587,36604
13588,179581
13589,2232
13590,337760
13591,272522
13592,161126
13593,157973
13594,249364
13595,200096
13596,128352
13597,356796
13598,358833
13599,277109
13600,55896
13601,5522
13602,267404
13603,244163
13604,370235
13605,352574
13606,136085
13607,1663
13608,343852
13609,244327
13610,10561
13611,193131
13612,92465
13613,17649
13614,109827
13615,109077
13616,150429
13617,182135
13618,230246
13619,9932
13620,129971
13621,134419
13622,128658
13623,155877
13624,6919
13625,147427
13626,42704
13627,302022
13628,209688
13629,329588
13630,23241
13631,41198
13632,175824
13633,250406
13634,6848
13635,349242
13636,984
13637,246818
13638,180599
13639,104012
13640,239907
13641,123923
13642,359587
13643,86169
13644,305270
13645,41611
13646,23908
13647,336811
13648,205039
13649,299180
13650,167185
13651,19253
13652,8283
13653,188759
13654,206061
13655,299028
13656,7082
13657,20899
13658,277903
13659,2307
13660,11388
13661,8531
13662,287839
13663,290733
13664,298231
13665,298631
13666,131894
13667,140857
13668,4352
13669,198456
13670,167238
13671,34185
13672,247029
13673,258184
13674,1434
13675,227842
13676,359644
13677,345542
13678,154890
13679,374024
13680,150220
13681,128855
13682,138869
13683,294216
13684,6088
13685,24483
13686,3705
13687,341914
13688,148939
13689,90730
13690,300866
13691,37394
13692,307041
13693,126069
13694,224153
13695,362830
13696,192344
13697,7142
13698,90004
13699,359009
13700,235819
13701,27071
13702,353684
13703,6720
13704,39798
13705,275086
13706,255962
13707,276839
13708,248082
13709,251854
13710,14299
13711,83228
13712,320280
13713,145492
13714,143238
13715,311527
13716,14762
13717,140626
13718,342717
13719,13240
13720,260727
13721,15391
13722,13290
13723,10447
13724,4172
13725,6768
13726,301099
13727,273349
13728,130912
13729,187164
13730,3616
13731,3646
13732,117997
13733,7169
13734,282229
13735,183402
13736,315560
13737,291445
13738,22061
13739,248196
13740,4336
13741,68083
13742,316093
13743,203421
13744,322204
13745,265682
13746,377969
13747,180943
13748,12111
13749,257924
13750,35376
13751,4853
13752,128388
13753,339743
13754,5258
13755,13800
13756,236801
13757,6803
13758,40602
13759,283353
13760,110245
13761,163099
13762,8101
13763,122271
13764,140235
13765,280472
13766,92591
13767,369760
13768,220461
13769,358386
13770,251538
13771,357465
13772,37724
13773,25628
13774,27830
13775,154307
13776,198548
13777,8441
13778,251405
13779,93879
13780,245644
13781,27127
13782,182274
13783,312744
13784,237715
13785,7184
13786,357258
13787,14709
13788,175224
13789,296247
13790,282700
13791,208377
13792,147352
13793,6509
13794,5843
13795,141089
13796,256609
13797,172998
13798,2895
13799,173336
13800,1411
13801,175864
13802,151357
13803,184917
13804,343699
13805,6940
13806,10529
13807,337378
13808,264089
13809,172278
13810,256486
13811,234920
13812,8424
13813,18785
13814,104775
13815,3984
13816,148424
13817,97512
13818,28843
13819,75382
13820,155412
13821,99777
13822,182487
13823,86165
13824,8833
13825,56410
13826,172885
13827,123223
13828,7938
13829,11373
13830,88931
13831,11930
13832,6338
13833,34943
13834,2271
13835,63829
13836,342006
13837,287586
13838,282721
13839,14010
13840,38828
13841,627
13842,396
13843,333776
13844,5173
13845,112102
13846,10140
13847,2436
13848,232800
13849,351572
13850,146014
13851,8720
13852,207905
13853,356785
13854,273092
13855,30020
13856,81100
13857,185457
13858,7978
13859,40238
13860,186489
13861,4472
13862,18343
13863,175689
13864,18876
13865,191292
13866,288274
13867,195842
13868,225569
13869,151448
13870,9794
13871,86006
13872,13919
13873,7943
13874,29377
13875,3130
13876,15211
13877,97248
13878,361788
13879,34381
13880,104353
13881,6920
13882,1816
13883,17697
13884,26692
13885,316760
13886,321684
13887,270869
13888,6583
13889,9866
13890,1043
13891,352486
13892,5177
13893,90142
13894,2409
13895,9846
13896,336323
13897,170984
13898,21293
13899,273009
13900,286135
13901,210401
13902,359066
13903,175704
13904,166767
13905,280729
13906,292914
13907,14088
13908,254263
13909,95679
13910,8358
13911,342545
13912,282421
13913,300033
13914,300081
13915,236466
13916,268762
13917,321754
13918,235867
13919,283609
13920,7071
13921,150599
13922,202227
13923,171258
13924,2164
13925,182978
13926,37351
13927,282390
13928,4875
13929,6487
13930,228310
13931,337754
13932,1402
13933,357298
13934,33692
13935,210065
13936,2205
13937,17209
13938,141437
13939,347302
13940,336549
13941,15548
13942,203788
13943,146746
13944,353632
13945,5052
13946,235760
13947,307715
13948,25994
13949,153292
13950,123162
13951,250463
13952,16719
13953,329932
13954,709
13955,66507
13956,155745
13957,11983
13958,17529
13959,22664
13960,21447
13961,18835
13962,89319
13963,139607
13964,340865
13965,20136
13966,190915
13967,287219
13968,6118
13969,76994
13970,158895
13971,260015
13972,187704
13973,6085
13974,165946
13975,145496
13976,116231
13977,246685
13978,983
13979,130603
13980,256536
13981,40619
13982,69638
13983,8353
13984,45569
13985,7641
13986,26211
13987,260238
13988,269440
13989,235926
13990,161913
13991,244073
13992,18536
13993,30264
13994,33969
13995,123399
13996,118336
13997,361065
13998,16432
13999,12049
14000,333405
14001,142638
14002,276023
14003,167190
14004,200646
14005,160494
14006,232446
14007,175150
14008,217012
14009,317118
14010,347568
14011,1401
14012,261370
14013,94371
14014,37097
14015,284227
14016,52332
14017,140468
14018,9509
14019,6653
14020,11629
14021,85004
14022,266071
14023,6402
14024,9095
14025,350730
14026,7067
14027,9801
14028,7758
14029,197893
14030,8913
14031,114
14032,330995
14033,56022
14034,307996
14035,272240
14036,347517
14037,169470
14038,275214
14039,17779
14040,152848
14041,98475
14042,266268
14043,292961
14044,142691
14045,305772
14046,242354
14047,349161
14048,111802
14049,123386
14050,2310
14051,226502
14052,7708
14053,329613
14054,318484
14055,157053
14056,107027
14057,249748
14058,5733
14059,211852
14060,274557
14061,20617
14062,10822
14063,11050
14064,91653
14065,126941
14066,238834
14067,5303
14068,183404
14069,27926
14070,191095
14071,26141
14072,192984
14073,369764
14074,331126
14075,8703
14076,2605
14077,155943
14078,96440
14079,6837
14080,13915
14081,20090
14082,226426
14083,310385
14084,247954
14085,8923
14086,335873
14087,102676
14088,218683
14089,276
14090,264742
14091,223946
14092,188758
14093,116736
14094,25593
14095,131379
14096,258512
14097,283849
14098,182581
14099,280730
14100,224590
14101,147735
14102,367030
14103,20610
14104,82572
14105,956
14106,257080
14107,3617
14108,106969
14109,143663
14110,280143
14111,172597
14112,168834
14113,85468
14114,285039
14115,10221
14116,365727
14117,238636
14118,39219
14119,92177
14120,334632
14121,103807
14122,207828
14123,252530
14124,95449
14125,165090
14126,153327
14127,361841
14128,7754
14129,260711
14130,707
14131,2814
14132,25516
14133,148330
14134,284003
14135,20966
14136,20627
14137,182408
14138,91831
14139,192731
14140,757
14141,10716
14142,158586
14143,345046
14144,341510
14145,174618
14146,51199
14147,283634
14148,1289
14149,125549
14150,15683
14151,218459
14152,201510
14153,1516
14154,249312
14155,28102
14156,111026
14157,352605
14158,33427
14159,80934
14160,85467
14161,15432
14162,302892
14163,364356
14164,272692
14165,170980
14166,303544
14167,175221
14168,64955
14169,259829
14170,198898
14171,90162
14172,1470
14173,229640
14174,220674
14175,282389
14176,222750
14177,341192
14178,80474
14179,248760
14180,130764
14181,235904
14182,273433
14183,7378
14184,192496
14185,278322
14186,370566
14187,979
14188,8161
14189,192321
14190,161765
14191,158604
14192,12562
14193,26890
14194,220848
14195,252684
14196,132452
14197,329175
14198,10634
